date,PRC,RET,RETX
19820812,63,-0.00198,-0.00198
19820813,64,0.015873,0.015873
19820816,64,0,0
19820817,68.375,0.068359,0.068359
19820818,68,-0.005484,-0.005484
19820819,68.375,0.005515,0.005515
19820820,70,0.023766,0.023766
19820823,71.125,0.016071,0.016071
19820824,70.625,-0.00703,-0.00703
19820825,71.25,0.00885,0.00885
19820826,73,0.024561,0.024561
19820827,72.5,-0.006849,-0.006849
19820830,73.5,0.013793,0.013793
19820831,75.25,0.02381,0.02381
19820901,74.125,-0.01495,-0.01495
19820902,76.125,0.026981,0.026981
19820903,78.125,0.026273,0.026273
19820907,76.875,-0.016,-0.016
19820908,75.75,-0.014634,-0.014634
19820909,74.75,-0.013201,-0.013201
19820910,74.5,-0.003344,-0.003344
19820913,76.25,0.02349,0.02349
19820914,76.625,0.004918,0.004918
19820915,76.5,-0.001631,-0.001631
19820916,76.125,-0.004902,-0.004902
19820917,75.75,-0.004926,-0.004926
19820920,75.5,-0.0033,-0.0033
19820921,77.25,0.023179,0.023179
19820922,77.25,0,0
19820923,77,-0.003236,-0.003236
19820924,75.875,-0.01461,-0.01461
19820927,77.125,0.016474,0.016474
19820928,76,-0.003566,-0.014587
19820929,75.125,-0.011513,-0.011513
19820930,74.75,-0.004992,-0.004992
19821001,76.75,0.026756,0.026756
19821004,76,-0.009772,-0.009772
19821005,76.375,0.004934,0.004934
19821006,80.5,0.05401,0.05401
19821007,81.25,0.009317,0.009317
19821008,82.25,0.012308,0.012308
19821011,83,0.009119,0.009119
19821012,82.625,-0.004518,-0.004518
19821013,83.25,0.007564,0.007564
19821014,81.125,-0.025526,-0.025526
19821015,79.75,-0.016949,-0.016949
19821018,84.875,0.064263,0.064263
19821019,83.875,-0.011782,-0.011782
19821020,85.125,0.014903,0.014903
19821021,85.125,0,0
19821022,85.25,0.001468,0.001468
19821025,83.375,-0.021994,-0.021994
19821026,84.125,0.008996,0.008996
19821027,84.75,0.007429,0.007429
19821028,84.25,-0.0059,-0.0059
19821029,85.875,0.019288,0.019288
19821101,87.875,0.02329,0.02329
19821102,88.875,0.01138,0.01138
19821103,93.375,0.050633,0.050633
19821104,91,-0.025435,-0.025435
19821105,91.875,0.009615,0.009615
19821108,89.75,-0.023129,-0.023129
19821109,91.375,0.018106,0.018106
19821110,90,-0.015048,-0.015048
19821111,91,0.011111,0.011111
19821112,90.625,-0.004121,-0.004121
19821115,88.375,-0.024828,-0.024828
19821116,87.75,-0.007072,-0.007072
19821117,89,0.014245,0.014245
19821118,90.625,0.018258,0.018258
19821119,90.5,-0.001379,-0.001379
19821122,87.625,-0.031768,-0.031768
19821123,87.875,0.002853,0.002853
19821124,88.5,0.007112,0.007112
19821126,88.5,0,0
19821129,88.875,0.004237,0.004237
19821130,92.5,0.050352,0.040788
19821201,91.75,-0.008108,-0.008108
19821202,91.625,-0.001362,-0.001362
19821203,91.625,0,0
19821206,95.5,0.042292,0.042292
19821207,97.375,0.019634,0.019634
19821208,97,-0.003851,-0.003851
19821209,95.25,-0.018041,-0.018041
19821210,93.75,-0.015748,-0.015748
19821213,94,0.002667,0.002667
19821214,93.375,-0.006649,-0.006649
19821215,91.375,-0.021419,-0.021419
19821216,92,0.00684,0.00684
19821217,92.625,0.006793,0.006793
19821220,92.875,0.002699,0.002699
19821221,96,0.033647,0.033647
19821222,97.5,0.015625,0.015625
19821223,97.875,0.003846,0.003846
19821227,99.25,0.014049,0.014049
19821228,97,-0.02267,-0.02267
19821229,97.75,0.007732,0.007732
19821230,95.625,-0.021739,-0.021739
19821231,94.875,-0.007843,-0.007843
19830103,91.75,-0.032938,-0.032938
19830104,93.625,0.020436,0.020436
19830105,93,-0.006676,-0.006676
19830106,95.375,0.025538,0.025538
19830107,96.625,0.013106,0.013106
19830110,99.125,0.025873,0.025873
19830111,97.875,-0.01261,-0.01261
19830112,97.5,-0.003831,-0.003831
19830113,96.75,-0.007692,-0.007692
19830114,96.25,-0.005168,-0.005168
19830117,96.5,0.002597,0.002597
19830118,96.5,0,0
19830119,95.625,-0.009067,-0.009067
19830120,95,-0.006536,-0.006536
19830121,93.875,-0.011842,-0.011842
19830124,92,-0.019973,-0.019973
19830125,93.5,0.016304,0.016304
19830126,92.75,-0.008021,-0.008021
19830127,95.25,0.026954,0.026954
19830128,99.625,0.045932,0.045932
19830131,103.5,0.038896,0.038896
19830201,100.875,-0.025362,-0.025362
19830202,100.25,-0.006196,-0.006196
19830203,100,-0.002494,-0.002494
19830204,100.5,0.005,0.005
19830207,103,0.024876,0.024876
19830208,101.75,-0.012136,-0.012136
19830209,102.5,0.007371,0.007371
19830210,103.625,0.010976,0.010976
19830211,102.75,-0.008444,-0.008444
19830214,103.75,0.009732,0.009732
19830215,102,-0.016867,-0.016867
19830216,101.75,-0.002451,-0.002451
19830217,101.75,0,0
19830218,101.75,0,0
19830222,103.875,0.020885,0.020885
19830223,107,0.030084,0.030084
19830224,108.75,0.016355,0.016355
19830225,108.625,-0.001149,-0.001149
19830228,108.5,-0.001151,-0.001151
19830301,111,0.023041,0.023041
19830302,108,-0.019369,-0.027027
19830303,107,-0.009259,-0.009259
19830304,108.625,0.015187,0.015187
19830307,108,-0.005754,-0.005754
19830308,104.25,-0.034722,-0.034722
19830309,105.625,0.013189,0.013189
19830310,103,-0.024852,-0.024852
19830311,102.5,-0.004854,-0.004854
19830314,103.25,0.007317,0.007317
19830315,103.375,0.001211,0.001211
19830316,102.125,-0.012092,-0.012092
19830317,102.375,0.002448,0.002448
19830318,101.875,-0.004884,-0.004884
19830321,103,0.011043,0.011043
19830322,103,0,0
19830323,105.875,0.027913,0.027913
19830324,105.5,-0.003542,-0.003542
19830325,105,-0.004739,-0.004739
19830328,104.125,-0.008333,-0.008333
19830329,104.75,0.006002,0.006002
19830330,106.5,0.016706,0.016706
19830331,105,-0.014085,-0.014085
19830404,104.125,-0.008333,-0.008333
19830405,104.25,0.0012,0.0012
19830406,103.25,-0.009592,-0.009592
19830407,103.625,0.003632,0.003632
19830408,105.5,0.018094,0.018094
19830411,108.25,0.026066,0.026066
19830412,107.5,-0.006928,-0.006928
19830413,108,0.004651,0.004651
19830414,108.75,0.006944,0.006944
19830415,108.75,0,0
19830418,111,0.02069,0.02069
19830419,111,0,0
19830420,112,0.009009,0.009009
19830421,110.875,-0.010045,-0.010045
19830422,109.125,-0.015784,-0.015784
19830425,108,-0.010309,-0.010309
19830426,110.75,0.025463,0.025463
19830427,109.125,-0.014673,-0.014673
19830428,110.5,0.0126,0.0126
19830429,111.875,0.012443,0.012443
19830502,109,-0.025698,-0.025698
19830503,110,0.009174,0.009174
19830504,110.5,0.004545,0.004545
19830505,110.625,0.001131,0.001131
19830506,111.5,0.00791,0.00791
19830509,110.75,-0.006726,-0.006726
19830510,111,0.002257,0.002257
19830511,109.25,-0.015766,-0.015766
19830512,108.75,-0.004577,-0.004577
19830513,109.875,0.010345,0.010345
19830516,109.5,-0.003413,-0.003413
19830517,108,-0.013699,-0.013699
19830518,106.25,-0.016204,-0.016204
19830519,105.375,-0.008235,-0.008235
19830520,105,-0.003559,-0.003559
19830523,105.75,0.007143,0.007143
19830524,106,0.002364,0.002364
19830525,106.125,0.001179,0.001179
19830526,105.75,-0.003534,-0.003534
19830527,104.125,-0.015366,-0.015366
19830531,103.375,-0.007203,-0.007203
19830601,105,0.015719,0.015719
19830602,54,0.028571,0.028571
19830603,54.75,0.013889,0.013889
19830606,55,0.004566,0.004566
19830607,55.375,0.006818,0.006818
19830608,55.625,0.004515,0.004515
19830609,54.75,-0.007191,-0.01573
19830610,54.125,-0.011416,-0.011416
19830613,54.375,0.004619,0.004619
19830614,55.125,0.013793,0.013793
19830615,57,0.034014,0.034014
19830616,57.5,0.008772,0.008772
19830617,56.75,-0.013043,-0.013043
19830620,56.5,-0.004405,-0.004405
19830621,57.5,0.017699,0.017699
19830622,57,-0.008696,-0.008696
19830623,56.125,-0.015351,-0.015351
19830624,55.5,-0.011136,-0.011136
19830627,53.625,-0.033784,-0.033784
19830628,52.5,-0.020979,-0.020979
19830629,53.75,0.02381,0.02381
19830630,55,0.023256,0.023256
19830701,54.5,-0.009091,-0.009091
19830705,53.625,-0.016055,-0.016055
19830706,53.5,-0.002331,-0.002331
19830707,53,-0.009346,-0.009346
19830708,53.25,0.004717,0.004717
19830711,53.625,0.007042,0.007042
19830712,52.5,-0.020979,-0.020979
19830713,52.625,0.002381,0.002381
19830714,51.875,-0.014252,-0.014252
19830715,50.625,-0.024096,-0.024096
19830718,50.125,-0.009877,-0.009877
19830719,50.75,0.012469,0.012469
19830720,53.25,0.049261,0.049261
19830721,53.75,0.00939,0.00939
19830722,53.5,-0.004651,-0.004651
19830725,54.125,0.011682,0.011682
19830726,53.875,-0.004619,-0.004619
19830727,52.625,-0.023202,-0.023202
19830728,51,-0.030879,-0.030879
19830729,49.875,-0.022059,-0.022059
19830801,49,-0.017544,-0.017544
19830802,49,0,0
19830803,49.625,0.012755,0.012755
19830804,48.25,-0.027708,-0.027708
19830805,48.25,0,0
19830808,47.375,-0.018135,-0.018135
19830809,48.25,0.01847,0.01847
19830810,49.5,0.025907,0.025907
19830811,49.25,-0.005051,-0.005051
19830812,49.125,-0.002538,-0.002538
19830815,49.75,0.012723,0.012723
19830816,48.75,-0.020101,-0.020101
19830817,47.875,-0.017949,-0.017949
19830818,47.375,-0.010444,-0.010444
19830819,47.625,0.005277,0.005277
19830822,47.75,0.002625,0.002625
19830823,47.625,-0.002618,-0.002618
19830824,47.25,-0.007874,-0.007874
19830825,47.25,0,0
19830826,48.25,0.021164,0.021164
19830829,48.875,0.012953,0.012953
19830830,49.375,0.01023,0.01023
19830831,51.125,0.035443,0.035443
19830901,50.25,-0.017115,-0.017115
19830902,50.75,0.00995,0.00995
19830906,51.75,0.019704,0.019704
19830907,51.375,-0.007246,-0.007246
19830908,51.375,0,0
19830909,51.25,-0.002433,-0.002433
19830912,49.875,-0.026829,-0.026829
19830913,49.5,-0.007519,-0.007519
19830914,50,0.010101,0.010101
19830915,49.625,-0.0075,-0.0075
19830916,50,0.007557,0.007557
19830919,50.25,0.005,0.005
19830920,50.625,0.007463,0.007463
19830921,50.125,-0.009877,-0.009877
19830922,51.75,0.032419,0.032419
19830923,52.125,0.007246,0.007246
19830926,52.875,0.014388,0.014388
19830927,52.375,-0.000473,-0.009456
19830928,52.25,-0.002387,-0.002387
19830929,52.375,0.002392,0.002392
19830930,52.75,0.00716,0.00716
19831003,53.875,0.021327,0.021327
19831004,54.375,0.009281,0.009281
19831005,55.375,0.018391,0.018391
19831006,55.25,-0.002257,-0.002257
19831007,56,0.013575,0.013575
19831010,55.875,-0.002232,-0.002232
19831011,54,-0.033557,-0.033557
19831012,53.25,-0.013889,-0.013889
19831013,53.5,0.004695,0.004695
19831014,53.125,-0.007009,-0.007009
19831017,53.75,0.011765,0.011765
19831018,53,-0.013953,-0.013953
19831019,53.375,0.007075,0.007075
19831020,53.5,0.002342,0.002342
19831021,52.625,-0.016355,-0.016355
19831024,51.375,-0.023753,-0.023753
19831025,52,0.012165,0.012165
19831026,52,0,0
19831027,52.75,0.014423,0.014423
19831028,52,-0.014218,-0.014218
19831031,51.75,-0.004808,-0.004808
19831101,51.5,-0.004831,-0.004831
19831102,52.375,0.01699,0.01699
19831103,51.875,-0.009547,-0.009547
19831104,51.875,0,0
19831107,51.75,-0.00241,-0.00241
19831108,52.875,0.021739,0.021739
19831109,54.25,0.026005,0.026005
19831110,54.75,0.009217,0.009217
19831111,55,0.004566,0.004566
19831114,56,0.018182,0.018182
19831115,55.5,-0.008929,-0.008929
19831116,55.125,-0.006757,-0.006757
19831117,55,-0.002268,-0.002268
19831118,55.5,0.009091,0.009091
19831121,56.375,0.015766,0.015766
19831122,56,-0.006652,-0.006652
19831123,56.75,0.013393,0.013393
19831125,56.5,-0.004405,-0.004405
19831128,56.625,0.002212,0.002212
19831129,58,0.024283,0.024283
19831130,57.125,-0.006466,-0.015086
19831201,57.375,0.004376,0.004376
19831202,57,-0.006536,-0.006536
19831205,57.375,0.006579,0.006579
19831206,57.75,0.006536,0.006536
19831207,58.375,0.010823,0.010823
19831208,57.75,-0.010707,-0.010707
19831209,57.5,-0.004329,-0.004329
19831212,57.875,0.006522,0.006522
19831213,57.75,-0.00216,-0.00216
19831214,56.5,-0.021645,-0.021645
19831215,55.125,-0.024336,-0.024336
19831216,55.625,0.00907,0.00907
19831219,55.875,0.004494,0.004494
19831220,56.375,0.008949,0.008949
19831221,57.625,0.022173,0.022173
19831222,58.5,0.015184,0.015184
19831223,58.25,-0.004274,-0.004274
19831227,58.375,0.002146,0.002146
19831228,58.25,-0.002141,-0.002141
19831229,58.375,0.002146,0.002146
19831230,58.625,0.004283,0.004283
19840103,57.625,-0.017058,-0.017058
19840104,58,0.006508,0.006508
19840105,58.375,0.006466,0.006466
19840106,58,-0.006424,-0.006424
19840109,57.875,-0.002155,-0.002155
19840110,57.5,-0.006479,-0.006479
19840111,57.875,0.006522,0.006522
19840112,57.625,-0.00432,-0.00432
19840113,57.125,-0.008677,-0.008677
19840116,57.125,0,0
19840117,57.5,0.006565,0.006565
19840118,56.75,-0.013043,-0.013043
19840119,56.875,0.002203,0.002203
19840120,56,-0.015385,-0.015385
19840123,56,0,0
19840124,55.125,-0.015625,-0.015625
19840125,54,-0.020408,-0.020408
19840126,54.125,0.002315,0.002315
19840127,53.75,-0.006928,-0.006928
19840130,53.75,0,0
19840131,54.375,0.011628,0.011628
19840201,55,0.011494,0.011494
19840202,55.5,0.009091,0.009091
19840203,54.5,-0.018018,-0.018018
19840206,52.875,-0.029817,-0.029817
19840207,53.875,0.018913,0.018913
19840208,53.375,-0.009281,-0.009281
19840209,53,-0.007026,-0.007026
19840210,53.5,0.009434,0.009434
19840213,52.375,-0.021028,-0.021028
19840214,53.25,0.016706,0.016706
19840215,53.375,0.002347,0.002347
19840216,53.25,-0.002342,-0.002342
19840217,52.75,-0.00939,-0.00939
19840221,51.875,-0.016588,-0.016588
19840222,52,0.00241,0.00241
19840223,52,0,0
19840224,53.75,0.033654,0.033654
19840227,53.125,-0.011628,-0.011628
19840228,52.125,-0.018824,-0.018824
19840229,52,-0.002398,-0.002398
19840301,51.875,0.007212,-0.002404
19840302,52.25,0.007229,0.007229
19840305,51.75,-0.009569,-0.009569
19840306,51.5,-0.004831,-0.004831
19840307,50.125,-0.026699,-0.026699
19840308,49.5,-0.012469,-0.012469
19840309,49.375,-0.002525,-0.002525
19840312,50.625,0.025316,0.025316
19840313,51.625,0.019753,0.019753
19840314,52.125,0.009685,0.009685
19840315,52.625,0.009592,0.009592
19840316,53.375,0.014252,0.014252
19840319,52.875,-0.009368,-0.009368
19840320,53,0.002364,0.002364
19840321,52.75,-0.004717,-0.004717
19840322,51.75,-0.018957,-0.018957
19840323,52.125,0.007246,0.007246
19840326,52,-0.002398,-0.002398
19840327,52.5,0.009615,0.009615
19840328,54.625,0.040476,0.040476
19840329,55.125,0.009153,0.009153
19840330,54.875,-0.004535,-0.004535
19840402,54,-0.015945,-0.015945
19840403,53.625,-0.006944,-0.006944
19840404,53.75,0.002331,0.002331
19840405,51.625,-0.039535,-0.039535
19840406,51.625,0,0
19840409,51.5,-0.002421,-0.002421
19840410,51.75,0.004854,0.004854
19840411,51.875,0.002415,0.002415
19840412,53.5,0.031325,0.031325
19840413,53.375,-0.002336,-0.002336
19840416,55,0.030445,0.030445
19840417,54.625,-0.006818,-0.006818
19840418,54.5,-0.002288,-0.002288
19840419,54.5,0,0
19840423,53.5,-0.018349,-0.018349
19840424,55.125,0.030374,0.030374
19840425,55.25,0.002268,0.002268
19840426,56.125,0.015837,0.015837
19840427,55.375,-0.013363,-0.013363
19840430,55.5,0.002257,0.002257
19840501,56,0.009009,0.009009
19840502,56.375,0.006696,0.006696
19840503,55.5,-0.015521,-0.015521
19840504,54.5,-0.018018,-0.018018
19840507,54.625,0.002294,0.002294
19840508,55.25,0.011442,0.011442
19840509,54.875,-0.006787,-0.006787
19840510,54.625,-0.004556,-0.004556
19840511,54.375,-0.004577,-0.004577
19840514,54.125,-0.004598,-0.004598
19840515,54.375,0.004619,0.004619
19840516,54.25,-0.002299,-0.002299
19840517,53.875,-0.006912,-0.006912
19840518,53.5,-0.006961,-0.006961
19840521,53.25,-0.004673,-0.004673
19840522,52.875,-0.007042,-0.007042
19840523,52.5,-0.007092,-0.007092
19840524,51.75,-0.014286,-0.014286
19840525,52.25,0.009662,0.009662
19840529,51,-0.023923,-0.023923
19840530,52,0.019608,0.019608
19840531,53.125,0.021635,0.021635
19840601,53.25,0.011765,0.002353
19840604,53.5,0.004695,0.004695
19840605,53.125,-0.007009,-0.007009
19840606,53.25,0.002353,0.002353
19840607,53.5,0.004695,0.004695
19840608,53.375,-0.002336,-0.002336
19840611,52.625,-0.014052,-0.014052
19840612,53,0.007126,0.007126
19840613,53,0,0
19840614,52.75,-0.004717,-0.004717
19840615,52.75,0,0
19840618,53.375,0.011848,0.011848
19840619,53.625,0.004684,0.004684
19840620,54.125,0.009324,0.009324
19840621,53.625,-0.009238,-0.009238
19840622,54.125,0.009324,0.009324
19840625,53.625,-0.009238,-0.009238
19840626,53.375,-0.004662,-0.004662
19840627,52.5,-0.016393,-0.016393
19840628,52.75,0.004762,0.004762
19840629,52.5,-0.004739,-0.004739
19840702,52.625,0.002381,0.002381
19840703,52.875,0.004751,0.004751
19840705,52.375,-0.009456,-0.009456
19840706,52,-0.00716,-0.00716
19840709,52.125,0.002404,0.002404
19840710,51.75,-0.007194,-0.007194
19840711,50,-0.033816,-0.033816
19840712,49.375,-0.0125,-0.0125
19840713,50.625,0.025316,0.025316
19840716,50.75,0.002469,0.002469
19840717,50.25,-0.009852,-0.009852
19840718,49.75,-0.00995,-0.00995
19840719,48.875,-0.017588,-0.017588
19840720,49.125,0.005115,0.005115
19840723,49.25,0.002545,0.002545
19840724,48.5,-0.015228,-0.015228
19840725,49.5,0.020619,0.020619
19840726,50.375,0.017677,0.017677
19840727,51.375,0.019851,0.019851
19840730,51.625,0.004866,0.004866
19840731,52.5,0.016949,0.016949
19840801,53.375,0.016667,0.016667
19840802,54.625,0.023419,0.023419
19840803,56.75,0.038902,0.038902
19840806,56.5,-0.004405,-0.004405
19840807,57.625,0.019912,0.019912
19840808,56.75,-0.015184,-0.015184
19840809,58.125,0.024229,0.024229
19840810,57.75,-0.006452,-0.006452
19840813,57.875,0.002165,0.002165
19840814,58,0.00216,0.00216
19840815,56.75,-0.021552,-0.021552
19840816,57.75,0.017621,0.017621
19840817,57.375,-0.006494,-0.006494
19840820,57.5,0.002179,0.002179
19840821,58.5,0.017391,0.017391
19840822,57.25,-0.021368,-0.021368
19840823,58.125,0.015284,0.015284
19840824,58.125,0,0
19840827,57.25,-0.015054,-0.015054
19840828,57.5,0.004367,0.004367
19840829,57,-0.008696,-0.008696
19840830,56.625,-0.006579,-0.006579
19840831,56.625,0,0
19840904,55.75,-0.015453,-0.015453
19840905,56.25,0.008969,0.008969
19840906,56.625,0.006667,0.006667
19840907,55.75,-0.015453,-0.015453
19840910,56,0.004484,0.004484
19840911,56.75,0.013393,0.013393
19840912,57.125,0.006608,0.006608
19840913,58.875,0.030635,0.030635
19840914,58.5,-0.006369,-0.006369
19840917,58.875,0.00641,0.00641
19840918,58.5,-0.006369,-0.006369
19840919,56.375,-0.036325,-0.036325
19840920,55.75,-0.011086,-0.011086
19840921,55.25,-0.008969,-0.008969
19840924,55.875,0.011312,0.011312
19840925,55.75,0.006711,-0.002237
19840926,55.625,-0.002242,-0.002242
19840927,56.25,0.011236,0.011236
19840928,55.75,-0.008889,-0.008889
19841001,55.25,-0.008969,-0.008969
19841002,54.25,-0.0181,-0.0181
19841003,54.125,-0.002304,-0.002304
19841004,54.125,0,0
19841005,53.875,-0.004619,-0.004619
19841008,53.75,-0.00232,-0.00232
19841009,53.875,0.002326,0.002326
19841010,54.75,0.016241,0.016241
19841011,55.125,0.006849,0.006849
19841012,55.75,0.011338,0.011338
19841015,56.5,0.013453,0.013453
19841016,56,-0.00885,-0.00885
19841017,56.5,0.008929,0.008929
19841018,57.875,0.024336,0.024336
19841019,58.5,0.010799,0.010799
19841022,57.875,-0.010684,-0.010684
19841023,57.25,-0.010799,-0.010799
19841024,57.5,0.004367,0.004367
19841025,57.375,-0.002174,-0.002174
19841026,56.75,-0.010893,-0.010893
19841029,56.625,-0.002203,-0.002203
19841030,58.25,0.028698,0.028698
19841031,57.5,-0.012876,-0.012876
19841101,57.5,0,0
19841102,57.25,-0.004348,-0.004348
19841105,57.625,0.00655,0.00655
19841106,58.5,0.015184,0.015184
19841107,57.75,-0.012821,-0.012821
19841108,57.75,0,0
19841109,57.75,0,0
19841112,57.875,0.002165,0.002165
19841113,56.875,-0.017279,-0.017279
19841114,57.125,0.004396,0.004396
19841115,57.375,0.004376,0.004376
19841116,56.375,-0.017429,-0.017429
19841119,56.25,-0.002217,-0.002217
19841120,56.875,0.011111,0.011111
19841121,57.75,0.015385,0.015385
19841123,57.5,-0.004329,-0.004329
19841126,56.75,-0.013043,-0.013043
19841127,57.375,0.011013,0.011013
19841128,56.375,-0.017429,-0.017429
19841129,56.125,-0.004435,-0.004435
19841130,55.375,-0.003563,-0.013363
19841203,55.125,-0.004515,-0.004515
19841204,55.125,0,0
19841205,54.625,-0.00907,-0.00907
19841206,53.875,-0.01373,-0.01373
19841207,53.75,-0.00232,-0.00232
19841210,54.5,0.013953,0.013953
19841211,55,0.009174,0.009174
19841212,54.75,-0.004545,-0.004545
19841213,55,0.004566,0.004566
19841214,54.75,-0.004545,-0.004545
19841217,55,0.004566,0.004566
19841218,56.625,0.029545,0.029545
19841219,56.75,0.002208,0.002208
19841220,56.125,-0.011013,-0.011013
19841221,56.375,0.004454,0.004454
19841224,57.125,0.013304,0.013304
19841226,56.75,-0.006565,-0.006565
19841227,56.5,-0.004405,-0.004405
19841228,56.5,0,0
19841231,56.625,0.002212,0.002212
19850102,56,-0.011038,-0.011038
19850103,56.25,0.004464,0.004464
19850104,56,-0.004444,-0.004444
